row,cluster
2995,5
2996,6
2997,7
2998,10
2999,8
3000,6
3001,10
3002,0
3003,2
3004,7
3005,5
3006,0
3007,6
3008,6
3009,9
3010,1
3011,1
3012,9
3013,9
3014,5
3015,5
3016,5
3017,0
3018,9
3019,7
3020,10
3021,2
3022,2
3023,10
3024,2
3025,8
3026,5
3027,6
3028,4
3029,1
3030,1
3031,8
3032,10
3033,10
3034,5
3035,9
3036,4
3037,6
3038,0
3039,8
3040,7
3041,9
3042,2
3043,4
3044,4
3045,2
3046,2
3047,0
3048,6
3049,9
3050,6
3051,0
3052,6
3053,8
3054,11
3055,4
3056,5
3057,8
3058,8
3059,1
3060,9
3061,9
3062,0
3063,8
3064,5
3065,5
3066,11
3067,11
3068,0
3069,6
3070,0
3071,4
3072,10
3073,8
3074,9
3075,9
3076,8
3077,7
3078,10
3079,1
3080,5
3081,10
3082,11
3083,0
3084,8
3085,1
3086,10
3087,11
3088,6
3089,1
3090,8
3091,1
3092,6
3093,7
3094,9
3095,5
3096,2
3097,1
3098,10
3099,9
3100,1
3101,5
3102,10
3103,11
3104,8
3105,5
3106,11
3107,0
3108,10
3109,10
3110,8
3111,6
3112,10
3113,2
3114,11
3115,8
3116,1
3117,11
3118,5
3119,10
3120,3
3121,10
3122,9
3123,2
3124,0
3125,2
3126,5
3127,10
3128,10
3129,11
3130,10
3131,1
3132,2
3133,4
3134,10
3135,5
3136,0
3137,10
3138,2
3139,11
3140,4
3141,6
3142,8
3143,10
3144,11
3145,8
3146,11
3147,11
3148,4
3149,0
3150,10
3151,0
3152,9
3153,10
3154,11
3155,9
3156,6
3157,2
3158,3
3159,1
3160,0
3161,1
3162,9
3163,5
3164,5
3165,0
3166,5
3167,0
3168,7
3169,11
3170,2
3171,8
3172,8
3173,5
3174,1
3175,4
3176,10
3177,5
3178,0
3179,8
3180,0
3181,9
3182,3
3183,4
3184,8
3185,11
3186,2
3187,2
3188,4
3189,5
3190,9
3191,5
3192,9
3193,3
3194,1
3195,0
3196,8
3197,0
3198,7
3199,11
3200,10
3201,5
3202,11
3203,10
3204,10
3205,7
3206,11
3207,11
3208,2
3209,5
3210,2
3211,9
3212,0
3213,2
3214,4
3215,9
3216,9
3217,10
3218,2
3219,9
3220,7
3221,4
3222,2
3223,11
3224,4
3225,1
3226,9
3227,3
3228,9
3229,0
3230,6
3231,1
3232,5
3233,2
3234,6
3235,4
3236,0
3237,2
3238,9
3239,1
3240,11
3241,1
3242,10
3243,9
3244,4
3245,3
3246,2
3247,10
3248,5
3249,10
3250,0
3251,10
3252,1
3253,2
3254,10
3255,0
3256,1
3257,10
3258,6
3259,4
3260,0
3261,8
3262,1
3263,4
3264,0
3265,11
3266,1
3267,9
3268,9
3269,9
3270,9
3271,10
3272,5
3273,2
3274,5
3275,9
3276,11
3277,2
3278,6
3279,5
3280,11
3281,2
3282,8
3283,5
3284,3
3285,9
3286,4
3287,5
3288,10
3289,5
3290,3
3291,6
3292,9
3293,7
3294,0
3295,1
3296,2
3297,0
3298,8
3299,5
3300,10
3301,8
3302,1
3303,4
3304,5
3305,7
3306,10
3307,2
3308,7
3309,4
3310,8
3311,8
3312,11
3313,8
3314,11
3315,1
3316,11
3317,8
3318,7
3319,10
3320,0
3321,0
3322,5
3323,6
3324,3
3325,1
3326,10
3327,4
3328,5
3329,10
3330,4
3331,0
3332,3
3333,4
3334,0
3335,3
3336,9
3337,3
3338,10
3339,10
3340,1
3341,1
3342,1
3343,9
3344,11
3345,10
3346,8
3347,1
3348,5
3349,5
3350,8
3351,10
3352,5
3353,2
3354,1
3355,10
3356,9
3357,0
3358,6
3359,1
3360,2
3361,0
3362,8
3363,9
3364,9
3365,6
3366,1
3367,2
3368,4
3369,2
3370,7
3371,10
3372,10
3373,11
3374,9
3375,10
3376,8
3377,2
3378,3
3379,11
3380,2
3381,3
3382,5
3383,1
3384,11
3385,7
3386,8
3387,10
3388,9
3389,2
3390,5
3391,5
3392,6
3393,1
3394,1
3395,11
3396,11
3397,2
3398,0
3399,8
3400,4
3401,11
3402,11
3403,11
3404,0
3405,10
3406,6
3407,7
3408,5
3409,8
3410,9
3411,6
3412,1
3413,0
3414,2
3415,3
3416,10
3417,6
3418,10
3419,8
3420,2
3421,5
3422,6
3423,8
3424,5
3425,8
3426,4
3427,5
3428,8
3429,3
3430,2
3431,9
3432,11
3433,6
3434,1
3435,2
3436,6
3437,9
3438,1
3439,9
3440,11
3441,8
3442,0
3443,10
3444,7
3445,1
3446,6
3447,8
3448,5
3449,2
3450,5
3451,11
3452,6
3453,5
3454,3
3455,4
3456,2
3457,5
3458,4
3459,1
3460,2
3461,10
3462,11
3463,1
3464,1
3465,5
3466,5
3467,11
3468,3
3469,0
3470,6
3471,9
3472,0
3473,11
3474,5
3475,6
3476,2
3477,0
3478,6
3479,1
3480,11
3481,10
3482,6
3483,3
3484,10
3485,8
3486,4
3487,0
3488,0
3489,5
3490,11
3491,5
3492,0
3493,7
3494,5
3495,5
3496,5
3497,7
3498,8
3499,4
3500,10
3501,2
3502,4
3503,0
3504,8
3505,0
3506,7
3507,4
3508,7
3509,5
3510,2
3511,9
3512,5
3513,8
3514,0
3515,0
3516,5
3517,2
3518,10
3519,10
3520,9
3521,2
3522,6
3523,1
3524,4
3525,7
3526,1
3527,10
3528,8
3529,7
3530,10
3531,8
3532,3
3533,4
3534,1
3535,0
3536,6
3537,10
3538,4
3539,1
3540,3
3541,10
3542,11
3543,2
3544,0
3545,1
3546,2
3547,5
3548,4
3549,7
3550,1
3551,5
3552,2
3553,5
3554,5
3555,5
3556,2
3557,3
3558,2
3559,10
3560,2
3561,6
3562,6
3563,2
3564,9
3565,4
3566,4
3567,11
3568,9
3569,6
3570,4
3571,10
3572,1
3573,11
3574,9
3575,4
3576,5
3577,5
3578,5
3579,5
3580,6
3581,5
3582,1
3583,9
3584,3
3585,4
3586,0
3587,9
3588,6
3589,10
3590,11
3591,6
3592,9
3593,11
3594,11
3595,0
3596,6
3597,9
3598,9
3599,10
3600,2
3601,3
3602,6
3603,4
3604,8
3605,2
3606,5
3607,10
3608,2
3609,1
3610,5
3611,8
3612,6
3613,5
3614,7
3615,8
3616,11
3617,11
3618,1
3619,1
3620,1
3621,3
3622,0
3623,11
3624,11
3625,5
3626,0
3627,11
3628,9
3629,11
3630,11
3631,9
3632,8
3633,8
3634,8
3635,0
3636,6
3637,8
3638,9
3639,10
3640,10
3641,4
3642,11
3643,5
3644,10
3645,4
3646,1
3647,1
3648,6
3649,5
3650,8
3651,1
3652,9
3653,11
3654,2
3655,5
3656,11
3657,4
3658,10
3659,9
3660,7
3661,10
3662,5
3663,7
3664,6
3665,8
3666,0
3667,5
3668,11
3669,2
3670,6
3671,10
3672,5
3673,2
3674,10
3675,9
3676,5
3677,8
3678,6
3679,2
3680,1
3681,0
3682,8
3683,7
3684,9
3685,5
3686,1
3687,5
3688,1
3689,2
3690,10
3691,10
3692,0
3693,5
3694,5
3695,11
3696,5
3697,11
3698,2
3699,9
3700,8
3701,4
3702,3
3703,4
3704,9
3705,3
3706,8
3707,9
3708,9
3709,1
3710,11
3711,10
3712,5
3713,10
3714,1
3715,5
3716,0
3717,8
3718,8
3719,3
3720,10
3721,5
3722,4
3723,10
3724,10
3725,1
3726,9
3727,9
3728,2
3729,10
3730,7
3731,9
3732,0
3733,0
3734,2
3735,1
3736,8
3737,10
3738,10
3739,1
3740,9
3741,5
3742,2
3743,1
3744,6
3745,5
3746,1
3747,6
3748,6
3749,4
3750,8
3751,1
3752,3
3753,6
3754,11
3755,6
3756,8
3757,6
3758,0
3759,2
3760,2
3761,1
3762,2
3763,1
3764,11
3765,10
3766,4
3767,11
3768,2
3769,5
3770,9
3771,1
3772,5
3773,3
3774,9
3775,10
3776,2
3777,4
3778,1
3779,6
3780,5
3781,1
3782,10
3783,8
3784,3
3785,2
3786,11
3787,7
3788,2
3789,8
3790,5
3791,1
3792,8
3793,5
3794,0
3795,8
3796,11
3797,6
3798,0
3799,1
3800,0
3801,10
3802,3
3803,4
3804,3
3805,0
3806,10
3807,10
3808,4
3809,1
3810,4
3811,11
3812,8
3813,10
3814,8
3815,2
3816,11
3817,6
3818,10
3819,10
3820,5
3821,0
3822,3
3823,9
3824,2
3825,2
3826,4
3827,8
3828,5
3829,2
3830,7
3831,9
3832,1
3833,0
3834,7
3835,5
3836,0
3837,1
3838,9
3839,1
3840,2
3841,6
3842,9
3843,10
3844,0
3845,2
3846,2
3847,2
3848,5
3849,7
3850,4
3851,10
3852,5
3853,10
3854,8
3855,5
3856,4
3857,6
3858,7
3859,3
3860,10
3861,11
3862,5
3863,4
3864,0
3865,9
3866,10
3867,6
3868,7
3869,7
3870,4
3871,0
3872,3
3873,10
3874,1
3875,10
3876,9
3877,8
3878,6
3879,5
3880,2
3881,4
3882,7
3883,0
3884,11
3885,1
3886,9
3887,8
3888,2
3889,5
3890,6
3891,8
3892,10
3893,0
3894,10
3895,2
3896,9
3897,4
3898,0
3899,2
3900,7
3901,0
3902,11
3903,11
3904,1
3905,8
3906,10
3907,10
3908,9
3909,5
3910,1
3911,9
3912,9
3913,10
3914,0
3915,5
3916,6
3917,6
3918,0
3919,8
3920,5
3921,5
3922,11
3923,2
3924,8
3925,8
3926,2
3927,9
3928,9
3929,10
3930,5
3931,6
3932,0
3933,2
3934,11
3935,5
3936,4
3937,3
3938,8
3939,0
3940,4
3941,7
3942,2
3943,5
3944,1
3945,10
3946,10
3947,10
3948,2
3949,2
3950,0
3951,2
3952,4
3953,9
3954,5
3955,8
3956,5
3957,2
3958,5
3959,0
3960,0
3961,2
3962,5
3963,2
3964,4
3965,3
3966,7
3967,2
3968,11
3969,2
3970,10
3971,5
3972,5
3973,8
3974,2
3975,0
3976,9
3977,6
3978,10
3979,0
3980,3
3981,6
3982,5
3983,1
3984,5
3985,5
3986,6
3987,2
3988,4
3989,4
3990,1
3991,11
3992,2
3993,10
3994,1
3995,10
3996,8
3997,2
3998,8
3999,9
4000,7
4001,0
4002,1
4003,10
4004,2
4005,5
4006,5
4007,6
4008,4
4009,9
4010,9
4011,9
4012,5
4013,1
4014,2
4015,8
4016,8
4017,11
4018,11
4019,2
4020,9
4021,5
4022,5
4023,5
4024,0
4025,9
4026,2
4027,8
4028,10
4029,9
4030,9
4031,0
4032,1
4033,2
4034,10
4035,6
4036,5
4037,5
4038,1
4039,8
4040,0
4041,5
4042,0
4043,5
4044,11
4045,5
4046,0
4047,11
4048,1
4049,0
4050,4
4051,5
4052,6
4053,8
4054,11
4055,5
4056,3
4057,1
4058,11
4059,8
4060,9
4061,11
4062,0
4063,1
4064,10
4065,0
4066,0
4067,2
4068,8
4069,6
4070,2
4071,7
4072,9
4073,2
4074,10
4075,6
4076,0
4077,2
4078,7
4079,0
4080,4
4081,1
4082,7
4083,9
4084,8
4085,0
4086,10
4087,0
4088,5
4089,0
4090,0
4091,0
4092,1
4093,8
4094,5
4095,5
4096,1
4097,8
4098,8
4099,8
4100,5
4101,1
4102,11
4103,3
4104,6
4105,2
4106,8
4107,9
4108,11
4109,2
4110,9
4111,10
4112,1
4113,8
4114,5
4115,10
4116,10
4117,11
4118,11
4119,4
4120,2
4121,1
4122,2
4123,6
4124,11
4125,2
4126,3
4127,0
4128,8
4129,9
4130,8
4131,8
4132,10
4133,4
4134,8
4135,0
4136,9
4137,9
4138,10
4139,1
4140,6
4141,0
4142,10
4143,5
4144,5
4145,7
4146,2
4147,2
4148,7
4149,9
4150,5
4151,2
4152,8
4153,5
4154,2
4155,10
4156,9
4157,8
4158,8
4159,2
4160,9
4161,10
4162,4
4163,8
4164,10
4165,5
4166,2
4167,10
4168,10
4169,1
4170,4
4171,6
4172,4
4173,5
4174,4
4175,1
4176,10
4177,11
4178,6
4179,10
4180,0
4181,5
4182,9
4183,4
4184,4
4185,6
4186,0
4187,1
4188,11
4189,9
4190,11
4191,3
4192,6
4193,8
4194,1
4195,5
4196,10
4197,0
4198,1
4199,8
4200,3
4201,9
4202,7
4203,9
4204,11
4205,7
4206,10
4207,9
4208,4
4209,2
4210,10
4211,9
4212,0
4213,9
4214,6
4215,0
4216,4
4217,2
4218,4
4219,11
4220,0
4221,5
4222,1
4223,8
4224,10
4225,2
4226,0
4227,6
4228,11
4229,10
4230,10
4231,5
4232,11
4233,10
4234,9
4235,11
4236,8
4237,5
4238,10
4239,4
4240,5
4241,8
4242,0
4243,4
4244,6
4245,8
4246,5
4247,1
4248,3
4249,1
4250,11
4251,11
4252,2
4253,2
4254,9
4255,5
4256,3
4257,5
4258,11
4259,9
4260,9
4261,10
4262,4
4263,9
4264,5
4265,1
4266,0
4267,6
4268,11
4269,0
4270,1
4271,2
4272,11
4273,2
4274,2
4275,7
4276,6
4277,8
4278,11
4279,2
4280,10
4281,8
4282,3
4283,5
4284,4
4285,1
4286,3
4287,8
4288,6
4289,0
4290,9
4291,3
4292,0
4293,6
4294,5
4295,2
4296,8
4297,6
4298,10
4299,0
4300,11
4301,7
4302,2
4303,2
4304,10
4305,7
4306,6
4307,6
4308,4
4309,2
4310,6
4311,11
4312,10
4313,7
4314,2
4315,6
4316,5
4317,1
4318,8
4319,1
4320,8
4321,5
4322,6
4323,8
4324,6
4325,6
4326,6
4327,10
4328,2
4329,8
4330,9
4331,7
4332,10
4333,3
4334,4
4335,5
4336,11
4337,1
4338,5
4339,1
4340,7
4341,8
4342,8
4343,9
4344,2
4345,2
4346,11
4347,2
4348,10
4349,6
4350,10
4351,4
4352,8
4353,6
4354,8
4355,6
4356,11
4357,2
4358,2
4359,10
4360,2
4361,5
4362,1
4363,2
4364,7
4365,11
4366,2
4367,10
4368,2
4369,1
4370,6
4371,6
4372,1
4373,5
4374,5
4375,2
4376,2
4377,11
4378,2
4379,7
4380,9
4381,2
4382,7
4383,0
4384,4
4385,10
4386,1
4387,0
4388,0
4389,2
4390,2
4391,2
4392,4
4393,4
4394,2
4395,2
4396,6
4397,10
4398,11
4399,1
4400,2
4401,0
4402,9
4403,11
4404,8
4405,1
4406,10
4407,11
4408,5
4409,0
4410,11
4411,10
4412,9
4413,5
4414,8
4415,9
4416,0
4417,1
4418,6
4419,10
4420,5
4421,8
4422,11
4423,6
4424,3
4425,2
4426,1
4427,9
4428,10
4429,10
4430,11
4431,5
4432,10
4433,3
4434,11
4435,10
4436,1
4437,0
4438,8
4439,11
4440,1
4441,0
4442,8
4443,0
4444,0
4445,2
4446,3
4447,10
4448,2
4449,5
4450,11
4451,9
4452,8
4453,11
4454,5
4455,1
4456,8
4457,10
4458,2
4459,10
4460,2
4461,2
4462,0
4463,6
4464,5
4465,10
4466,11
4467,10
4468,3
4469,4
4470,10
4471,4
4472,10
4473,5
4474,1
4475,8
4476,5
4477,6
4478,10
4479,8
4480,5
4481,5
4482,2
4483,6
4484,1
4485,8
4486,9
4487,5
4488,0
4489,6
4490,11
4491,5
4492,0
4493,3
4494,2
4495,6
4496,8
4497,9
4498,2
4499,1
4500,10
4501,7
4502,1
4503,3
4504,8
4505,2
4506,2
4507,10
4508,11
4509,11
4510,0
4511,11
4512,5
4513,2
4514,0
4515,6
4516,0
4517,6
4518,2
4519,11
4520,10
4521,0
4522,0
4523,10
4524,4
4525,11
4526,10
4527,9
4528,2
4529,8
4530,11
4531,7
4532,5
4533,2
4534,11
4535,6
4536,8
4537,9
4538,2
4539,11
4540,8
4541,5
4542,11
4543,2
4544,11
4545,6
4546,2
4547,9
4548,5
4549,3
4550,7
4551,10
4552,7
4553,3
4554,9
4555,8
4556,0
4557,10
4558,4
4559,10
4560,8
4561,8
4562,10
4563,9
4564,7
4565,7
4566,0
4567,11
4568,8
4569,5
4570,6
4571,4
4572,0
4573,2
4574,9
4575,8
4576,0
4577,2
4578,11
4579,9
4580,1
4581,9
4582,1
4583,5
4584,9
4585,5
4586,0
4587,1
4588,10
4589,5
4590,0
4591,1
4592,1
4593,11
4594,8
4595,1
4596,3
4597,0
4598,9
4599,7
4600,6
4601,11
4602,4
4603,0
4604,6
4605,8
4606,5
4607,5
4608,1
4609,10
4610,0
4611,2
4612,1
4613,9
4614,11
4615,0
4616,10
4617,6
4618,0
4619,7
4620,2
4621,11
4622,7
4623,9
4624,5
4625,5
4626,5
4627,11
4628,10
4629,4
4630,5
4631,1
4632,9
4633,2
4634,2
4635,1
4636,5
4637,11
4638,4
4639,5
4640,5
4641,5
4642,10
4643,2
4644,5
4645,5
4646,3
4647,1
4648,6
4649,7
4650,4
4651,11
4652,2
4653,10
4654,8
4655,5
4656,0
4657,6
4658,6
4659,2
4660,4
4661,11
4662,3
4663,1
4664,11
4665,11
4666,0
4667,0
4668,2
4669,2
4670,6
4671,8
4672,5
4673,5
4674,8
4675,9
4676,1
4677,6
4678,11
4679,4
4680,6
4681,1
4682,4
4683,10
4684,5
4685,5
4686,5
4687,5
4688,1
4689,0
4690,7
4691,9
4692,1
4693,6
4694,0
4695,5
4696,10
4697,5
4698,0
4699,5
4700,6
4701,10
4702,2
4703,5
4704,0
4705,0
4706,7
4707,1
4708,5
4709,0
4710,9
4711,9
4712,2
4713,2
4714,8
4715,8
4716,10
4717,5
4718,1
4719,2
4720,9
4721,0
4722,4
4723,8
4724,11
4725,0
4726,4
4727,5
4728,1
4729,5
4730,1
4731,7
4732,6
4733,5
4734,6
4735,4
4736,0
4737,2
4738,5
4739,1
4740,11
4741,9
4742,0
4743,9
4744,2
4745,2
4746,1
4747,5
4748,2
4749,4
4750,2
4751,5
4752,4
4753,9
4754,2
4755,10
4756,5
4757,7
4758,0
4759,10
4760,9
4761,2
4762,0
4763,2
4764,8
4765,11
4766,7
4767,0
4768,8
4769,0
4770,5
4771,9
4772,1
4773,5
4774,0
4775,8
4776,2
4777,3
4778,5
4779,2
4780,8
4781,1
4782,10
4783,2
4784,10
4785,2
4786,7
4787,11
4788,8
4789,6
4790,6
4791,8
4792,10
4793,2
4794,2
4795,11
4796,1
4797,8
4798,9
4799,2
4800,0
4801,10
4802,4
4803,8
4804,5
4805,10
4806,5
4807,10
4808,8
4809,6
4810,2
4811,9
4812,3
4813,2
4814,6
4815,11
4816,1
4817,0
4818,9
4819,7
4820,5
4821,1
4822,0
4823,8
4824,7
4825,9
4826,5
4827,2
4828,8
4829,7
4830,7
4831,10
4832,8
4833,6
4834,10
4835,11
4836,9
4837,8
4838,11
4839,2
4840,10
4841,10
4842,5
4843,11
4844,2
4845,2
4846,6
4847,6
4848,3
4849,6
4850,5
4851,5
4852,6
4853,2
4854,1
4855,4
4856,11
4857,9
4858,4
4859,0
4860,8
4861,9
4862,0
4863,10
4864,2
4865,10
4866,0
4867,7
4868,8
4869,1
4870,9
4871,3
4872,8
4873,11
4874,11
4875,2
4876,8
4877,9
4878,10
4879,7
4880,7
4881,1
4882,1
4883,10
4884,10
4885,8
4886,2
4887,9
4888,8
4889,2
4890,0
4891,4
4892,11
4893,2
4894,1
4895,9
4896,11
4897,10
4898,9
4899,2
4900,4
4901,0
4902,2
4903,3
4904,0
4905,0
4906,0
4907,5
4908,5
4909,11
4910,9
4911,2
4912,2
4913,0
4914,1
4915,10
4916,5
4917,11
4918,2
4919,1
4920,6
4921,1
4922,10
4923,0
4924,5
4925,7
4926,5
4927,8
4928,2
4929,10
4930,1
4931,10
4932,6
4933,1
4934,1
4935,0
4936,3
4937,2
4938,11
4939,5
4940,8
4941,11
4942,1
4943,0
4944,2
4945,10
4946,2
4947,6
4948,11
4949,8
4950,7
4951,8
4952,3
4953,1
4954,10
4955,0
4956,8
4957,9
4958,0
4959,3
4960,10
4961,1
4962,6
4963,4
4964,10
4965,1
4966,11
4967,4
4968,3
4969,11
4970,5
4971,2
4972,5
4973,0
4974,4
4975,0
4976,8
4977,9
4978,4
4979,3
4980,10
4981,5
4982,5
4983,0
4984,10
4985,2
4986,6
4987,10
4988,5
4989,3
4990,2
4991,10
4992,8
4993,9
4994,2
4995,2
4996,5
4997,5
4998,1
4999,10
5000,5
5001,0
5002,10
5003,5
5004,0
5005,9
5006,1
5007,8
5008,10
5009,5
5010,1
5011,4
5012,10
5013,8
5014,5
5015,11
5016,8
5017,0
5018,0
5019,8
5020,11
5021,8
5022,9
5023,0
5024,9
5025,9
5026,7
5027,2
5028,0
5029,11
5030,1
5031,2
5032,6
5033,9
5034,1
5035,1
5036,9
5037,0
5038,5
5039,5
5040,2
5041,2
5042,6
5043,10
5044,7
5045,8
5046,8
5047,9
5048,10
5049,0
5050,8
5051,9
5052,8
5053,5
5054,4
5055,5
5056,11
5057,4
5058,1
5059,10
5060,5
5061,0
5062,11
5063,0
5064,8
5065,9
5066,5
5067,8
5068,4
5069,5
5070,10
5071,6
5072,0
5073,10
5074,3
5075,2
5076,0
5077,11
5078,2
5079,10
5080,10
5081,10
5082,10
5083,4
5084,11
5085,5
5086,7
5087,2
5088,3
5089,9
5090,0
5091,5
5092,11
5093,11
5094,11
5095,10
5096,9
5097,1
5098,4
5099,6
5100,4
5101,0
5102,11
5103,9
5104,10
5105,6
5106,2
5107,8
5108,6
5109,5
5110,5
5111,5
5112,5
5113,11
5114,7
5115,9
5116,11
5117,5
5118,0
5119,5
5120,10
5121,9
5122,8
5123,9
5124,7
5125,11
5126,7
5127,2
5128,7
5129,9
5130,11
5131,2
5132,4
5133,10
5134,2
5135,9
5136,10
5137,6
5138,5
5139,8
5140,9
5141,4
5142,10
5143,4
5144,5
5145,11
5146,6
5147,11
5148,5
5149,0
5150,9
5151,2
5152,6
5153,9
5154,10
5155,2
5156,7
5157,11
5158,6
5159,1
5160,0
5161,2
5162,10
5163,5
5164,4
5165,2
5166,0
5167,5
5168,11
5169,1
5170,4
5171,5
5172,0
5173,10
5174,10
5175,11
5176,11
5177,5
5178,8
5179,10
5180,8
5181,0
5182,2
5183,2
5184,6
5185,4
5186,5
5187,4
5188,2
5189,1
5190,9
5191,11
5192,2
5193,9
5194,10
5195,6
5196,9
5197,10
5198,4
5199,0
5200,2
5201,5
5202,6
5203,7
5204,9
5205,2
5206,10
5207,8
5208,11
5209,6
5210,4
5211,2
5212,9
5213,6
5214,9
5215,0
5216,4
5217,1
5218,0
5219,4
5220,1
5221,0
5222,3
5223,4
5224,5
5225,5
5226,11
5227,5
5228,0
5229,0
5230,0
5231,9
5232,2
5233,5
5234,5
5235,5
5236,11
5237,6
5238,0
5239,4
5240,4
5241,2
5242,0
5243,2
5244,9
5245,8
5246,5
5247,0
5248,4
5249,11
5250,11
5251,2
5252,10
5253,8
5254,0
5255,4
5256,2
5257,1
5258,5
5259,5
5260,4
5261,3
5262,9
5263,4
5264,5
5265,5
5266,3
5267,5
5268,7
5269,4
5270,3
5271,6
5272,7
5273,1
5274,4
5275,10
5276,10
5277,2
5278,1
5279,9
5280,8
5281,9
5282,1
5283,7
5284,0
5285,4
5286,4
5287,2
5288,8
5289,8
5290,8
5291,8
5292,5
5293,5
5294,8
5295,8
5296,5
5297,4
5298,2
5299,0
5300,6
5301,8
5302,5
5303,9
5304,11
5305,11
5306,7
5307,9
5308,7
5309,1
5310,10
5311,0
5312,6
5313,7
5314,9
5315,5
5316,11
5317,8
5318,1
5319,10
5320,7
5321,8
5322,5
5323,1
5324,4
5325,3
5326,9
5327,0
5328,2
5329,2
5330,0
5331,4
5332,5
5333,2
5334,4
5335,2
5336,1
5337,10
5338,3
5339,8
5340,0
5341,10
5342,6
5343,3
5344,8
5345,1
5346,11
5347,5
5348,2
5349,1
5350,11
5351,3
5352,2
5353,2
5354,8
5355,9
5356,8
5357,6
5358,10
5359,5
5360,2
5361,5
5362,0
5363,0
5364,8
5365,11
5366,5
5367,0
5368,11
5369,5
5370,2
5371,8
5372,0
5373,9
5374,8
5375,4
5376,6
5377,7
5378,6
5379,8
5380,6
5381,6
5382,6
5383,10
5384,1
5385,1
5386,0
5387,2
5388,1
5389,7
5390,5
5391,7
5392,2
5393,10
5394,5
5395,8
5396,0
5397,8
5398,5
5399,1
5400,5
5401,5
5402,10
5403,9
5404,10
5405,11
5406,7
5407,2
5408,4
5409,10
5410,9
5411,0
5412,5
5413,6
5414,11
5415,8
5416,10
5417,10
5418,0
5419,9
5420,8
5421,11
5422,11
5423,2
5424,1
5425,11
5426,8
5427,4
5428,0
5429,3
5430,5
5431,2
5432,5
5433,2
5434,9
5435,1
5436,0
5437,5
5438,2
5439,10
5440,6
5441,6
5442,0
5443,6
5444,10
5445,1
5446,5
5447,7
5448,2
5449,0
5450,10
5451,6
5452,7
5453,10
5454,6
5455,10
5456,5
5457,10
5458,5
5459,4
5460,6
5461,11
5462,0
5463,3
5464,0
5465,5
5466,5
5467,5
5468,1
5469,5
5470,5
5471,6
5472,10
5473,5
5474,10
5475,5
5476,1
5477,5
5478,5
5479,8
5480,10
5481,8
5482,4
5483,2
5484,7
5485,9
5486,1
5487,4
5488,5
5489,11
5490,11
5491,10
5492,0
5493,7
5494,7
5495,5
5496,9
5497,4
5498,0
5499,11
5500,11
5501,7
5502,5
5503,5
5504,2
5505,0
5506,4
5507,2
5508,9
5509,2
5510,10
5511,2
5512,2
5513,5
5514,5
5515,10
5516,3
5517,0
5518,0
5519,1
5520,6
5521,11
5522,1
5523,0
5524,10
5525,6
5526,4
5527,5
5528,2
5529,8
5530,11
5531,5
5532,5
5533,2
5534,2
5535,1
5536,9
5537,11
5538,9
5539,2
5540,11
5541,6
5542,10
5543,1
5544,10
5545,0
5546,2
5547,10
5548,11
5549,4
5550,1
5551,1
5552,10
5553,5
5554,11
5555,7
5556,2
5557,8
5558,6
5559,10
5560,5
5561,8
5562,10
5563,4
5564,10
5565,2
5566,11
5567,4
5568,5
5569,9
5570,9
5571,6
5572,9
5573,10
5574,9
5575,9
5576,6
5577,8
5578,3
5579,7
5580,4
5581,10
5582,0
5583,3
5584,8
5585,6
5586,5
5587,0
5588,8
5589,10
5590,6
5591,8
5592,2
5593,11
5594,2
5595,4
5596,11
5597,10
5598,0
5599,8
5600,11
5601,2
5602,5
5603,5
5604,2
5605,0
5606,1
5607,10
5608,4
5609,8
5610,7
5611,3
5612,3
5613,0
5614,4
5615,5
5616,5
5617,0
5618,9
5619,8
5620,2
5621,9
5622,0
5623,9
5624,1
5625,11
5626,2
5627,1
5628,11
5629,9
5630,8
5631,1
5632,8
5633,5
5634,8
5635,11
5636,9
5637,2
5638,8
5639,11
5640,5
5641,5
5642,1
5643,11
5644,2
5645,2
5646,2
5647,10
5648,7
5649,5
5650,10
5651,11
5652,7
5653,4
5654,11
5655,1
5656,5
5657,10
5658,8
5659,0
5660,2
5661,4
5662,0
5663,8
5664,2
5665,2
5666,0
5667,0
5668,6
5669,0
5670,6
5671,11
5672,10
5673,6
5674,8
5675,10
5676,1
5677,9
5678,5
5679,8
5680,5
5681,5
5682,2
5683,8
5684,5
5685,6
5686,5
5687,5
5688,8
5689,1
5690,11
5691,10
5692,6
5693,2
5694,1
5695,5
5696,5
5697,4
5698,3
5699,5
5700,10
5701,0
5702,6
5703,8
5704,3
5705,5
5706,10
5707,10
5708,9
5709,11
5710,2
5711,4
5712,8
5713,7
5714,5
5715,10
5716,11
5717,8
5718,11
5719,2
5720,2
5721,0
5722,11
5723,9
5724,5
5725,8
5726,5
5727,5
5728,11
5729,2
5730,0
5731,9
5732,2
5733,2
5734,10
5735,2
5736,1
5737,8
5738,11
5739,11
5740,2
5741,6
5742,8
5743,4
5744,3
5745,2
5746,3
5747,11
5748,5
5749,2
5750,5
5751,3
5752,5
5753,0
5754,5
5755,1
5756,0
5757,4
5758,6
5759,5
5760,8
5761,3
5762,2
5763,0
5764,1
5765,8
5766,4
5767,10
5768,5
5769,11
5770,10
5771,8
5772,10
5773,5
5774,8
5775,9
5776,6
5777,2
5778,2
5779,10
5780,10
5781,0
5782,4
5783,1
5784,9
5785,2
5786,0
5787,5
5788,1
5789,10
5790,0
5791,9
5792,0
